Date,Open,High,Low,Close,Adj Close,Volume
2015-05-29,210.989578,210.989578,210.364578,210.364578,206.659729,38
2015-06-01,210.364578,210.364578,210.364578,210.364578,206.659729,0
2015-06-02,210.364578,210.364578,210.364578,210.364578,206.659729,0
2015-06-03,209.270828,209.270828,209.270828,209.270828,205.585251,38
2015-06-04,213.593750,218.281250,213.593750,218.281250,214.436981,326
2015-06-05,218.281250,218.281250,218.281250,218.281250,214.436981,0
2015-06-08,209.427078,212.239578,209.062500,211.145828,207.427261,576
2015-06-09,203.958328,203.958328,203.958328,203.958328,200.366318,211
2015-06-10,197.916672,198.906250,197.916672,198.906250,195.403198,96
2015-06-11,198.906250,198.906250,198.906250,198.906250,195.403198,0
2015-06-12,198.906250,198.906250,198.906250,198.906250,195.403198,0
2015-06-15,219.479172,219.479172,217.348953,217.348953,213.521103,96
2015-06-16,205.729172,205.729172,205.729172,205.729172,202.105972,58
2015-06-17,201.041672,213.541672,199.687500,210.833328,207.120239,154
2015-06-18,210.833328,210.833328,210.833328,210.833328,207.120239,0
2015-06-19,224.895828,224.895828,224.895828,224.895828,220.935089,38
2015-06-22,221.875000,222.187500,221.875000,222.187500,218.274460,115
2015-06-23,223.125000,223.125000,211.614578,211.614578,207.887741,77
2015-06-24,208.958328,212.187500,208.958328,212.187500,208.450577,115
2015-06-25,217.656250,220.312500,217.656250,220.312500,216.432465,134
2015-06-26,220.312500,220.312500,220.312500,220.312500,216.432465,0
2015-06-29,239.947922,240.520828,239.947922,240.520828,236.284897,269
2015-06-30,241.875000,242.552078,240.625000,240.625000,236.387222,288
2015-07-01,243.645828,243.645828,243.489578,243.489578,239.201355,77
2015-07-02,263.906250,267.968750,263.906250,267.968750,263.249420,58
2015-07-06,286.614594,292.708344,277.411469,292.708344,287.553314,269
2015-07-07,294.166656,315.572906,267.000000,267.135406,262.430725,422
2015-07-08,271.093750,302.343750,271.093750,302.343750,297.019012,518
2015-07-09,276.406250,276.666656,265.468750,275.937500,271.077820,499
2015-07-10,269.270844,286.458344,269.270844,286.458344,281.413391,250
2015-07-13,286.458344,292.927094,286.458344,292.927094,287.768219,403
2015-07-14,286.250000,286.250000,254.843750,254.843750,250.355560,1114
2015-07-15,267.291656,289.947906,262.364594,285.026031,280.006287,614
2015-07-16,278.645844,295.833344,278.125000,295.833344,290.623322,365
2015-07-17,311.510406,311.770844,309.791656,309.791656,304.335754,96
2015-07-20,335.937500,355.833344,335.937500,354.687500,348.440948,1094
2015-07-21,351.145844,352.760406,323.333344,349.427094,343.273163,1613
2015-07-22,357.031250,372.291656,357.031250,370.286469,363.765198,1210
2015-07-23,364.583344,378.802094,361.979156,369.791656,363.279083,595
2015-07-24,367.239594,406.041656,367.239594,402.343750,395.257843,576
2015-07-27,429.687500,437.500000,413.281250,437.395844,429.692627,2266
2015-07-28,432.864594,442.656250,374.843750,386.718750,379.908020,3149
2015-07-29,391.093750,398.697906,348.593750,355.312500,349.054901,2266
2015-07-30,364.687500,380.156250,357.656250,372.083344,365.530396,2534
2015-07-31,378.385406,400.885406,377.552094,400.692719,393.635925,2707
2015-08-03,419.947906,437.968750,406.666656,437.500000,429.794952,3859
